node_id	namespace	identifier	name
731	umls	C0027441	Nasopharyngitis
732	umls	C0027796	Neuralgia
733	umls	C0028081	Night sweats
734	umls	C0028084	Nightmare
735	umls	C0028734	Nocturia
736	umls	C0029261	Orgasm abnormal
737	umls	C0029456	Osteoporosis
738	umls	C0029927	Ovarian cyst
739	umls	C0029928	Ovarian disorder
740	umls	C0030305	Pancreatitis
741	umls	C0030318	Panic reaction
742	umls	C0030469	Sinus disorder
743	umls	C0030790	Pelvic infection
744	umls	C0032584	Polyp
745	umls	C0032617	Polyuria
746	umls	C1167965	Urine output increased
747	umls	C0033046	Premenstrual syndrome
748	umls	C0033771	Prurigo
749	umls	C0033893	Tension headache
750	umls	C0034880	Hyperacusis
751	umls	C0035243	Respiratory tract infection
752	umls	C0035410	Rhabdomyolysis
753	umls	C0036130	Salpingitis
754	umls	C0036396	Sciatica
755	umls	C0036502	Sebaceous gland disorder
756	umls	C0036689	Pharyngitis streptococcal
757	umls	C0036830	Serum sickness
758	umls	C0037195	Sinus headache
759	umls	C0037383	Sneezing
760	umls	C0037384	Snoring
761	umls	C0037578	Soft tissue injury
762	umls	C0037672	Somnambulism
763	umls	C0038325	Stevens-Johnson syndrome
764	umls	C0038661	Suicide
765	umls	C0852733	Completed suicide
766	umls	C0038663	Suicide attempt
767	umls	C0039503	Tendonitis
768	umls	C0040259	Tinea pedis
769	umls	C0040425	Tonsillitis
770	umls	C0040460	Toothache
771	umls	C0040953	Trichotillomania
772	umls	C0042035	Micturition disorder
773	umls	C0043241	Wound infection
774	umls	C0043387	Yawning
775	umls	C0080194	Muscle strain
776	umls	C0085166	Vaginitis bacterial
777	umls	C0085623	Akinesia
778	umls	C0085636	Photophobia
779	umls	C0086132	Depressive symptom
780	umls	C0086439	Hypokinesia
781	umls	C0086565	Hepatic function abnormal
782	umls	C0086769	Panic attack
783	umls	C0087169	Withdrawal symptom
784	umls	C0152128	Drug withdrawal syndrome
785	umls	C0149745	Mouth ulceration
786	umls	C0149931	Migraine
787	umls	C0151602	Swelling face
788	umls	C0151610	Tongue oedema
789	umls	C0040409	Tongue disorder
790	umls	C0151611	Electroencephalogram abnormal
791	umls	C0151692	Impaired healing
792	umls	C0151713	Hyperchlorhydria
793	umls	C1168034	Gastric pH decreased
794	umls	C0151763	Hepatocellular injury
795	umls	C0160390	Liver injury
796	umls	C0151772	Manic psychosis
797	umls	C0338831	Mania
798	umls	C0151830	Urethral pain
799	umls	C0151836	Paranoid reaction
800	umls	C1456784	Paranoia
801	umls	C0151936	Tendon disorder
802	umls	C0151966	Duodenal ulcer haemorrhage
803	umls	C0152027	Sensory disturbance
804	umls	C0152029	Sinus congestion
805	umls	C0152030	Skin irritation
806	umls	C0152031	Joint swelling
807	umls	C0152517	Viral diarrhoea
808	umls	C0156404	Menstruation irregular
809	umls	C0159321	Facial bones fracture
810	umls	C0162298	Joint stiffness
811	umls	C0221776	Oral pain
812	umls	C0231530	Muscle twitching
813	umls	C0231919	Nasal dryness
814	umls	C0232431	Cold sweat
815	umls	C0232459	Digestion impaired
816	umls	C0232461	Increased appetite
817	umls	C0233414	Disturbance in attention
818	umls	C0233477	Dysphoria
819	umls	C0233488	Feeling of despair
820	umls	C0233565	Bradykinesia
821	umls	C0233632	Thinking abnormal
822	umls	C1306341	Mental disability
823	umls	C0233651	Perseveration
824	umls	C0233754	Derealisation
825	umls	C0233762	Hallucination, auditory
826	umls	C0233794	Memory impairment
827	umls	C0234458	Abnormal dreams
828	umls	C0234708	Intraocular pressure increased
829	umls	C0234913	Rash erythematous
830	umls	C0235086	Muscle contractions involuntary
831	umls	C0235146	Euphoric mood
832	umls	C0235162	Difficulty sleeping
833	umls	C1262141	Poor quality sleep
834	umls	C0235198	Cerebration impaired
835	umls	C0235378	Hepatotoxicity
836	umls	C0235857	Lacrimation decreased
837	umls	C0235996	Hepatic enzyme increased
838	umls	C0236068	Swollen tongue
839	umls	C0237314	Heart rate irregular
840	umls	C0238707	Impairment of attention
841	umls	C0239062	Circumoral oedema
842	umls	C0239729	Genital rash
843	umls	C0239739	Gingival pain
844	umls	C0239978	Frequent bowel movements
845	umls	C0240515	Nipple pain
846	umls	C0240811	Prostate infection
847	umls	C0241060	Dermal cyst
848	umls	C0241934	Hypomania
849	umls	C0242073	Pulmonary congestion
850	umls	C0948349	Respiratory tract congestion
851	umls	C0242350	Erectile dysfunction
852	umls	C0242422	Parkinsonism
853	umls	C0260662	Auditory disorder NOS
854	umls	C0264309	Vocal cord disorder
855	umls	C0272426	Mouth injury
856	umls	C0273482	Nerve compression
857	umls	C0161479	Nerve injury
858	umls	C0277925	Peripheral coldness
859	umls	C0278107	Painful ejaculation
860	umls	C0339916	Viral upper respiratory tract infection
861	umls	C0344315	Depressed mood
862	umls	C0392156	Akathisia
863	umls	C0392176	Gastric irritation
864	umls	C1291078	Epigastric discomfort
865	umls	C0392703	Shakiness
866	umls	C0393760	Initial insomnia
867	umls	C0393761	Middle insomnia
868	umls	C0409497	Joint injury
869	umls	C0423798	Increased tendency to bruise
870	umls	C0424000	Suicidal ideation
871	umls	C0425481	Respiratory sighs
872	umls	C1260922	Respiration abnormal
873	umls	C0426636	Defaecation urgency
874	umls	C0434437	Joint sprain
875	umls	C0435002	Ligament sprain
876	umls	C0435630	Wrist fracture
877	umls	C0455769	Energy increased
878	umls	C0474378	Hair colour changes
879	umls	C0475858	Pruritus generalised
880	umls	C0476254	Dyslexia
881	umls	C0497156	Lymphadenopathy
882	umls	C0497209	Conjunctivitis infective
883	umls	C0520594	Breast microcalcification
884	umls	C0587094	Breast calcifications
885	umls	C0520966	Coordination abnormal
886	umls	C0521592	Hypoaesthesia oral
887	umls	C0521991	Stress symptoms
888	umls	C0038435	Stress
889	umls	C0522178	Self-injurious ideation
890	umls	C0522251	Sinus pain
891	umls	C0541798	Terminal insomnia
892	umls	C0542165	Pseudoparkinsonism
893	umls	C0542571	Face oedema
894	umls	C0547030	Visual disturbance
895	umls	C0150450	Altered state of consciousness
896	umls	C0549310	Vaginal mycosis
897	umls	C1609512	Vulvovaginal mycotic infection
898	umls	C0549622	Sexual dysfunction
899	umls	C0555724	Lip dry
900	umls	C0558401	Skin laceration
901	umls	C0558489	Renal pain
902	umls	C0563238	Gastritis viral
903	umls	C0574067	Cough increased
904	umls	C0577628	Latex allergy
905	umls	C0856604	Rubber sensitivity
906	umls	C0578687	Sore eye
907	umls	C0581912	Sensation of heaviness
908	umls	C0686347	Tardive dyskinesia
909	umls	C0699744	Ear infection
910	umls	C0700184	Throat irritation
911	umls	C0743668	Limb injury
912	umls	C0852919	Animal scratch
913	umls	C0853348	Arthropod bite
914	umls	C0855235	Feelings of worthlessness
915	umls	C0855237	Social avoidant behaviour
916	umls	C0858635	Pharyngolaryngeal pain
917	umls	C0549373	Laryngeal pain
918	umls	C0877046	Tooth infection
919	umls	C0877179	Injection site joint pain
920	umls	C0877303	Post procedural pain
921	umls	C1619712	Procedural pain
922	umls	C0877322	Muscle tightness
923	umls	C0877508	Irritation gum
924	umls	C0878773	Hypertonic bladder
925	umls	C0917799	Hypersomnia
926	umls	C1112537	Neurological examination abnormal
927	umls	C1167677	Infrequent bowel movements
928	umls	C1260880	Rhinorrhoea
929	umls	C1328308	Increased upper airway secretion
930	umls	C1384606	Dyspareunia
931	umls	C1510410	Parosmia
932	umls	C1542178	Lower limb fracture
933	umls	C1579838	Sore mouth
934	umls	C1971624	Appetite absent
935	umls	C2584688	Testicular swelling
936	umls	C2979982	Vaginal haemorrhage
937	pubchem.compound	450	13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol
938	umls	C0000768	Congenital anomaly
939	umls	C0424605	Developmental delay
940	umls	C0004623	Bacterial infection
941	umls	C0005741	Blepharitis
942	umls	C0005778	Clotting
943	umls	C0005779	Coagulopathy
944	umls	C0005940	Bone disorder
945	umls	C0006152	Breast swelling
946	umls	C0006826	Neoplasm malignant
947	umls	C0006840	Candida infection
948	umls	C0006852	Vaginal moniliasis
949	umls	C0700345	Vulvovaginal candidiasis
950	umls	C0007787	Transient ischaemic attack
951	umls	C0007820	Cerebrovascular disorder
952	umls	C0007855	Cervical polyp
953	umls	C0007869	Uterine cervical erosion
954	umls	C0008325	Cholecystitis
955	umls	C0008350	Cholelithiasis
956	umls	C0008489	Chorea
957	umls	C0009443	Common cold
958	umls	C0010072	Coronary artery thrombosis
959	umls	C0011616	Dermatitis contact
960	umls	C0012813	Diverticulitis
961	umls	C0013447	Ear disorder
962	umls	C0013985	Emotional disturbance NOS
963	umls	C0233459	Emotional disorder
964	umls	C0014173	Endometrial hyperplasia
965	umls	C0014175	Endometriosis
966	umls	C0014544	Epilepsy
967	umls	C0014743	Erythema nodosum
968	umls	C0015403	Eye infection
969	umls	C0015929	Foetal disorder
970	umls	C0016034	Fibrocystic breast disease
971	umls	C0016977	Gallbladder disorder
972	umls	C0018021	Goitre
973	umls	C0018916	Haemangioma
974	umls	C0019079	Haemoptysis
975	umls	C0019112	Haemorrhoids
976	umls	C0019243	Hereditary angioedema
977	umls	C0021167	Incontinence
978	umls	C0022354	Jaundice cholestatic
979	umls	C0022408	Arthropathy
980	umls	C0023533	Leukorrhea
981	umls	C0227791	Vaginal discharge
982	umls	C0023903	Hepatic neoplasm
983	umls	C0024103	Breast mass
984	umls	C0024902	Breast pain
985	umls	C0025218	Chloasma
986	umls	C0025286	Meningioma
987	umls	C0025323	Menorrhagia
988	umls	C0027339	Nail disorder
989	umls	C0029134	Optic neuritis
990	umls	C0029882	Otitis media
991	umls	C0032708	Porphyrin metabolism disorder
992	umls	C0033775	Anal pruritus
993	umls	C0033777	Pruritus genital
994	umls	C2242737	Anorectal discomfort
995	umls	C0034150	Purpura
996	umls	C1368065	Vascular purpura
997	umls	C0035328	Retinal vein occlusion
998	umls	C0037290	Pigmentation skin
999	umls	C0549567	Pigmentation disorder
1000	umls	C0040053	Thrombosis
1001	umls	C0042133	Uterine leiomyoma
1002	umls	C0042134	Uterine haemorrhage
1003	umls	C0042251	Vaginal disorder
1004	umls	C0042256	Vaginal itching
1005	umls	C1112214	Vulvovaginal pruritus
1006	umls	C0042345	Varicose vein
1007	umls	C0042769	Viral infection
1008	umls	C0042790	Disorder sight
1009	umls	C0042994	Vulval disorder
1010	umls	C0042998	Vulvovaginitis
1011	umls	C0085688	Breast engorgement
1012	umls	C0149741	Breast discharge
1013	umls	C0149871	Deep vein thrombosis
1014	umls	C0151622	Endometrial disorder
1015	umls	C0151671	Glucose tolerance decreased
1016	umls	C0151766	Liver function test abnormal
1017	umls	C0151825	Bone pain
1018	umls	C0151849	Phosphatase alkaline increased
1019	umls	C0852911	Blood alkaline phosphatase increased
1020	umls	C0151994	Uterine enlargement
1021	umls	C0152010	Withdrawal bleed
1022	umls	C0153567	Uterine cancer
1023	umls	C0154002	Benign vaginal neoplasm
1024	umls	C0162566	Porphyria cutanea tarda
1025	umls	C0853026	Porphyria non-acute
1026	umls	C0162820	Allergic contact dermatitis
1027	umls	C0178829	Reproductive tract disorder
1028	umls	C0221717	Contact lens intolerance
1029	umls	C0234238	Ache
1030	umls	C0235234	Dry throat
1031	umls	C0235511	Superficial phlebothrombosis
1032	umls	C1510431	Thrombophlebitis superficial
1033	umls	C0235524	Vein pain
1034	umls	C0858765	Vascular pain
1035	umls	C0235649	Breast oedema
1036	umls	C0235660	Galactorrhoea
1037	umls	C0235680	Vaginitis ulcerative
1038	umls	C0566951	Vaginal ulceration
1039	umls	C0235886	Leg edema
1040	umls	C0235889	Arthritis aggravated
1041	umls	C0235890	Migraine aggravated
1042	umls	C0235955	Dermatitis hemorrhagic
1043	umls	C0236080	Vaginal discomfort
1044	umls	C0239521	Facial rash
1045	umls	C0241164	Skin tenderness
1046	umls	C0241136	Pain of skin
1047	umls	C0241729	Weight fluctuation
1048	umls	C0265057	Superficial thrombophlebitis of leg
1049	umls	C0266008	Breast malformation
1050	umls	C0267797	Hepatitis acute
1051	umls	C0269189	Ectropion of cervix
1052	umls	C0271650	Glucose tolerance impaired
1053	umls	C0302295	Eruption
1054	umls	C0332563	Papule
1055	umls	C0334492	Malignant mesenchymoma
1056	umls	C0343863	Genital candidiasis
1057	umls	C0349790	Exacerbation of asthma
1058	umls	C0392684	Pulse irregular
1059	umls	C0427085	Jerky movement NOS
1060	umls	C0456909	Blindness
1061	umls	C0476089	Endometrial cancer
1062	umls	C0497327	Dementia
1063	umls	C0497365	Rash generalised
1064	umls	C0521987	Pre-existing disease
1065	umls	C0541820	Carbohydrate tolerance decreased
1066	umls	C0542223	Speech loss
1067	umls	C0542243	Toxic reaction (NOS)
1068	umls	C3160741	Toxicity to various agents
1069	umls	C0549288	Pelvic venous thrombosis
1070	umls	C0553713	Breast pain female
1071	umls	C0553737	Cervical discharge
1072	umls	C0554976	Bradyphrenia
1073	umls	C0567085	Uterine pain
1074	umls	C0575081	Gait disturbance
1075	umls	C0577559	Mass
1076	umls	C0577730	Family stress
1077	umls	C0600041	Bladder infection
1078	umls	C0600327	Toxic shock syndrome
1079	umls	C0849916	Generalised erythema
1080	umls	C0853020	Blood oestrogen increased
1081	umls	C0853074	Anxiety NEC
1082	umls	C0853700	Application site erythema
1083	umls	C0853879	Breast cancer invasive NOS
1084	umls	C0877232	Peripheral swelling
1085	umls	C0853619	Local swelling
1086	umls	C0877338	Breast discomfort
1087	umls	C0877359	Raised liver function tests
1088	umls	C0919714	Retinal vascular thrombosis
1089	umls	C0919907	Pleural infection
1090	umls	C1112353	Medical device complication
1091	umls	C1140680	Ovarian cancer
1092	umls	C1268766	Change in blood pressure
1093	umls	C0549405	Blood pressure fluctuation
1094	umls	C1291077	Abdominal bloating
1095	umls	C1458155	Breast neoplasm
1096	umls	C2607896	Vulva discomfort
1097	umls	C2609183	Abnormal withdrawal bleeding
1098	umls	C2939186	Mood alteration NOS
1099	umls	C2981158	Loss of libido
1100	umls	C3495440	Bleeding breakthrough
1101	pubchem.compound	453	hexane-1,2,3,4,5,6-hexol
1102	umls	C0002962	Angina pectoris
1103	umls	C0012797	Diuresis
1104	umls	C0024115	Lung disorder
1105	umls	C0006285	Bronchopneumonia
1106	umls	C0006849	Oral candidiasis
1107	umls	C0016927	Gagging
1108	umls	C0232602	Retching
1109	umls	C0017672	Glossodynia
1110	umls	C0027720	Nephrosis
1111	umls	C0027726	Nephrotic syndrome
1112	umls	C0038160	Staphylococcal infection
1113	umls	C0221150	Odynophagia
1114	umls	C0235874	Condition aggravated
1115	umls	C0239134	Productive cough
1116	umls	C0239377	Pain in arm
1117	umls	C0242429	Throat sore
1118	umls	C2363730	Oropharyngeal discomfort
1119	umls	C2363731	Oropharyngeal pain
1120	umls	C0520837	Forced expiratory volume decreased
1121	umls	C0546884	Hypovolaemia
1122	umls	C0555358	Morbid thoughts
1123	umls	C0853960	Bacterial disease carrier
1124	umls	C0854425	Sputum discoloured
1125	umls	C0860434	Fluid and electrolyte imbalance
1126	umls	C0342579	Electrolyte imbalance
1127	umls	C0876973	Lung infection
1128	umls	C0877134	Hernia pain
1129	umls	C1096732	Fungus sputum test positive
1130	umls	C1167761	Fungal test positive
1131	umls	C1527344	Dysphonia
1132	umls	C1740793	Post-tussive vomiting
1133	umls	C1961112	Decompensation cardiac
1134	pubchem.compound	564	6-aminohexanoic acid
1135	umls	C0026848	Myopathy
1136	umls	C0027121	Myositis
1137	umls	C0151539	Blood urea increased
1138	umls	C0151576	Creatine phosphokinase increased
1139	umls	C0853034	Blood creatine phosphokinase increased
1140	umls	C0235490	Peripheral ischaemia
1141	umls	C3257803	Tearing eyes
1142	pubchem.compound	581	2-acetamido-3-sulfanylpropanoic acid
1143	umls	C0014745	Palmar erythema
1144	umls	C0035508	Rhonchi
1145	umls	C0038450	Stridor
1146	umls	C0239488	Erythema facial
1147	umls	C0392162	Sticky skin
1148	pubchem.compound	596	4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one
1149	umls	C0002888	Anaemia megaloblastic
1150	umls	C0003708	Arachnoiditis
1151	umls	C0007760	Cerebellar syndrome
1152	umls	C0016689	Ephelides
1153	umls	C0036651	Solar lentigo
1154	umls	C0018378	Guillain-Barre syndrome
1155	umls	C0018800	Cardiomegaly
1156	umls	C0018991	Hemiplegia
1157	umls	C0020255	Hydrocephalus
1158	umls	C0020964	Immune status
1159	umls	C0021061	Immunology test
1160	umls	C0021831	Unspecified disorder of intestine
1161	umls	C0022568	Keratitis
1162	umls	C0023885	Liver abscess
1163	umls	C0025287	Meningism
1164	umls	C0025289	Meningitis
1165	umls	C0027947	Neutropenia
1166	umls	C0030486	Paraplegia
1167	umls	C0221165	Diplegia
1168	umls	C0085622	Monoplegia
1169	umls	C0031046	Pericarditis
1170	umls	C0032266	Pneumatosis cystoides intestinalis
1171	umls	C1112565	Pneumatosis intestinalis
1172	umls	C0034933	Reflexes abnormal
1173	umls	C0035222	Acute respiratory distress syndrome
1174	umls	C0037771	Spastic paraparesis
1175	umls	C0221166	Paraparesis
1176	umls	C0037928	Spinal cord disorder
1177	umls	C0041364	Tumour lysis syndrome
1178	umls	C0041956	Ureteric obstruction
1179	umls	C0079744	Diffuse large B-cell lymphoma
1180	umls	C0085625	Hypoalgesia
1181	umls	C0151311	Cranial nerve paralysis
1182	umls	C0151313	Peripheral sensory neuropathy
1183	umls	C0151970	Oesophageal ulcer
1184	umls	C2242588	Traumatic liver injury
1185	umls	C0206061	Interstitial pneumonia
1186	umls	C0206062	Interstitial lung disease
1187	umls	C0235032	Neurotoxicity
1188	umls	C0238634	Anal inflammation
1189	umls	C0240735	Personality change
1190	umls	C0262405	Cerebral dysfunction
1191	umls	C0270612	Leukoencephalopathy
1192	umls	C0270716	Hydrocephalus acquired
1193	umls	C0333355	Mucosal inflammation
1194	umls	C0338656	Cognitive impairment
1195	umls	C0009241	Cognitive disorder
1196	umls	C0343084	Capillary leak syndrome
1197	umls	C0392548	Cauda equina syndrome
1198	umls	C0423602	Sensation of foreign body
1199	umls	C0521654	Neurological impairment
1200	umls	C0549475	Lipase increased
1201	umls	C0600228	Cardio-respiratory arrest
1202	umls	C0700292	Hypoxemia
1203	umls	C0729584	Infectious meningitis
1204	umls	C0740394	Hyperuricaemia
1205	umls	C0235416	Blood uric acid increased
1206	umls	C0751295	Memory loss
1207	umls	C0847033	Allergic oedema
1208	umls	C0854467	Myelosuppression
1209	umls	C0876994	Cardiotoxicity
1210	umls	C0878544	Cardiomyopathy
1211	umls	C0919924	Pulmonary toxicity
1212	umls	C0948441	Venoocclusive disease
1213	umls	C0948692	Necrotising colitis
1214	umls	C1258215	Ileus
1215	umls	C1262036	Ocular toxicity
1216	umls	C1287298	Urine output
1217	umls	C1318520	Vasculitis necrotising
1218	umls	C1963775	Cytarabine syndrome
1219	umls	C2243080	Intestinal necrosis
1220	umls	C0852925	Gastrointestinal necrosis
1221	umls	C3160947	CNS toxicity
1222	umls	C3241936	Non-cardiogenic pulmonary oedema
1223	pubchem.compound	598	2-sulfanylethanesulfonic acid
1224	umls	C0577115	Soft stools
1225	pubchem.compound	612	2-hydroxypropanoic acid
1226	umls	C0020757	Ichthyosis
1227	umls	C0263386	Ichthyosis acquired
1228	pubchem.compound	679	methylsulfinylmethane
1229	umls	C0403639	Chemical cystitis
1230	pubchem.compound	681	4-(2-aminoethyl)benzene-1,2-diol
1231	umls	C0017086	Gangrene
1232	umls	C0031924	Piloerection
1233	umls	C0235532	Cyanosis peripheral
1234	umls	C0242528	Azotaemia
1235	umls	C0425945	Prolonged menses
1236	pubchem.compound	698	3-hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one
1237	pubchem.compound	699	(13-methyl-17-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-yl) hydrogen sulfate
